log_id,date_key,machine_id,shift_id,stage_id,units_produced,scrap_count
3532,20240531,9,2,3,555,10
3533,20240205,4,1,2,576,5
3534,20240731,17,3,6,536,4
3535,20250217,17,2,6,644,5
3536,20250211,2,2,1,543,8
3537,20241229,9,1,3,525,3
3538,20240415,9,2,3,454,9
3539,20250217,5,1,2,387,8
3540,20241207,15,3,5,477,4
3541,20240807,15,2,5,515,3
3542,20250125,3,2,1,499,9
3543,20240611,19,3,7,547,3
3544,20250314,3,3,1,355,7
3545,20240807,6,1,3,571,6
3546,20240926,4,2,2,571,9
3547,20240429,13,3,4,476,6
3548,20250128,13,2,4,534,6
3549,20241201,11,3,4,404,5
3550,20250203,5,2,2,376,5
3551,20240630,1,3,1,474,5
3552,20240415,9,2,3,425,7
3553,20240804,17,1,6,618,5
3554,20240723,1,2,1,602,4
3555,20240310,3,1,1,347,13
3556,20240213,15,1,5,518,4
3557,20241124,10,1,4,461,2
3558,20241027,8,2,3,532,5
3559,20240815,12,2,4,534,3
3560,20240702,15,1,5,474,3
3561,20240416,9,3,3,473,4
3562,20240324,10,2,4,358,4
3563,20241203,9,2,3,401,3
3564,20240906,15,2,5,546,2
3565,20241228,1,2,1,547,9
3566,20250316,2,1,1,497,11
3567,20240121,19,3,7,527,2
3568,20240714,14,3,4,462,5
3569,20240626,8,3,3,513,6
3570,20250220,6,3,3,514,2
3571,20240107,12,1,4,545,2
3572,20240310,15,2,5,550,4
3573,20240506,14,2,4,435,7
3574,20250202,1,1,1,536,6
3575,20240608,11,2,4,417,4
3576,20240904,3,1,1,454,12
3577,20240721,19,3,7,495,6
3578,20240527,18,1,6,572,4
3579,20240522,2,2,1,447,4
3580,20250307,7,2,3,387,5
3581,20240717,8,2,3,588,4
3582,20250208,19,3,7,560,4
3583,20250301,15,1,5,587,3
3584,20240602,10,1,4,340,7
3585,20250110,1,2,1,516,7
3586,20250118,6,1,3,451,5
3587,20240521,13,2,4,425,2
3588,20241108,14,1,4,376,4
3589,20240613,3,3,1,471,6
3590,20241109,11,3,4,434,6
3591,20240121,3,1,1,493,8
3592,20240322,19,3,7,538,2
3593,20240309,10,3,4,540,6
3594,20240510,15,3,5,431,4
3595,20240327,11,2,4,523,2
3596,20240805,15,1,5,560,4
3597,20250224,13,1,4,426,2
3598,20241031,5,2,2,438,9
3599,20250206,4,2,2,572,10
3600,20250105,13,3,4,430,5
3601,20241210,9,1,3,468,6
3602,20241206,17,2,6,573,0
3603,20250118,2,3,1,542,5
3604,20250130,5,1,2,390,8
3605,20250320,16,3,5,490,4
3606,20250228,7,1,3,416,4
3607,20240609,1,3,1,465,6
3608,20240626,12,1,4,589,3
3609,20240426,11,1,4,428,2
3610,20240714,12,1,4,541,7
3611,20250117,19,1,7,561,0
3612,20241122,12,3,4,519,3
3613,20240326,12,2,4,532,9
3614,20241015,14,1,4,452,7
3615,20240321,2,1,1,522,4
3616,20240531,2,1,1,524,6
3617,20240301,4,1,2,550,7
3618,20240301,16,3,5,443,3
3619,20241219,10,2,4,485,6
3620,20240128,13,2,4,505,5
3621,20250317,2,2,1,425,12
3622,20240212,3,3,1,426,12
3623,20240617,19,2,7,483,1
3624,20250226,6,3,3,476,2
3625,20240326,19,3,7,577,6
3626,20240625,19,1,7,531,2
3627,20240117,8,3,3,483,3
3628,20240407,14,2,4,461,5
3629,20250329,10,2,4,307,5
3630,20240716,3,2,1,395,10
3631,20240407,6,1,3,536,2
3632,20240305,15,1,5,497,7
3633,20241125,18,1,6,583,7
3634,20241206,14,3,4,443,3
3635,20240105,19,2,7,555,2
3636,20240102,10,3,4,407,9
3637,20240122,15,3,5,471,1
3638,20240421,4,2,2,573,7
3639,20240226,2,1,1,490,8
3640,20240306,3,2,1,449,6
3641,20241125,7,3,3,400,9
3642,20240407,16,3,5,447,3
3643,20240523,10,1,4,355,2
3644,20250102,19,3,7,519,4
3645,20250310,17,3,6,547,4
3646,20240504,19,2,7,509,4
3647,20240615,5,1,2,405,12
3648,20240326,13,2,4,471,5
3649,20240316,13,2,4,499,5
3650,20241209,11,2,4,452,3
3651,20250227,11,3,4,468,3
3652,20241020,16,3,5,479,0
3653,20250319,15,1,5,535,2
3654,20240228,17,3,6,546,4
3655,20240517,18,1,6,594,5
3656,20240408,19,2,7,554,5
3657,20240710,4,2,2,562,6
3658,20240830,5,3,2,237,7
3659,20241114,7,3,3,436,10
3660,20240218,2,1,1,583,9
3661,20250323,1,3,1,480,7
3662,20240201,12,3,4,492,1
3663,20250125,10,3,4,414,3
3664,20241003,8,2,3,537,4
3665,20240120,1,3,1,534,7
3666,20240602,12,3,4,475,7
3667,20250117,2,2,1,509,4
3668,20240308,10,2,4,445,4
3669,20241231,17,2,6,588,3
3670,20250106,3,2,1,443,9
3671,20240801,7,3,3,484,4
3672,20240522,12,3,4,544,7
3673,20250110,8,3,3,474,9
3674,20240819,12,1,4,581,5
3675,20240731,3,2,1,423,7
3676,20240319,17,3,6,569,4
3677,20240801,9,3,3,467,2
3678,20240425,10,3,4,380,5
3679,20240401,6,2,3,548,7
3680,20240926,1,2,1,511,8
3681,20250214,12,2,4,502,6
3682,20250115,5,3,2,339,10
3683,20240616,13,2,4,469,2
3684,20240227,15,3,5,526,2
3685,20241010,11,1,4,510,3
3686,20240126,8,2,3,504,5
3687,20250103,5,2,2,527,7
3688,20250322,2,3,1,470,5
3689,20240306,12,2,4,579,7
3690,20250212,2,2,1,474,11
3691,20240904,16,3,5,479,3
3692,20240910,3,3,1,451,12
3693,20250121,10,3,4,469,3
3694,20250331,19,1,7,591,2
3695,20240213,8,3,3,531,6
3696,20240406,7,2,3,428,1
3697,20240211,1,1,1,509,11
3698,20240814,12,3,4,526,5
3699,20240918,5,1,2,445,11
3700,20240615,16,1,5,480,2
3701,20250311,4,2,2,594,9
3702,20241005,17,1,6,646,4
3703,20240329,2,3,1,423,4
3704,20250113,12,1,4,528,6
3705,20240626,1,1,1,525,7
3706,20250302,12,2,4,548,4
3707,20250206,12,2,4,521,6
3708,20240715,12,3,4,559,2
3709,20241102,19,2,7,555,2
3710,20240923,17,3,6,568,3
3711,20240924,11,3,4,390,4
3712,20240314,13,2,4,394,7
3713,20240108,8,1,3,552,9
3714,20250211,10,2,4,268,4
3715,20241023,8,1,3,573,5
3716,20240612,8,1,3,540,5
3717,20240325,9,3,3,588,3
3718,20240312,7,3,3,554,5
3719,20240224,14,2,4,406,9
3720,20250127,2,1,1,490,7
3721,20240216,11,2,4,512,9
3722,20250202,8,3,3,554,6
3723,20250307,13,1,4,393,2
3724,20240825,15,2,5,441,2
3725,20240413,3,2,1,395,5
3726,20240728,14,3,4,433,9
3727,20240211,15,3,5,500,2
3728,20241111,2,3,1,503,7
3729,20250329,19,3,7,484,1
3730,20240924,12,2,4,464,0
3731,20250120,4,3,2,565,4
3732,20240919,3,3,1,367,9
3733,20241201,5,2,2,257,5
3734,20250121,3,2,1,434,6
3735,20241230,15,1,5,547,3
3736,20240915,19,2,7,539,1
3737,20241009,2,1,1,476,10
3738,20240423,12,3,4,511,5
3739,20241228,5,1,2,367,3
3740,20240209,17,1,6,576,3
3741,20250220,14,3,4,358,6
3742,20240807,10,3,4,424,6
3743,20240508,3,3,1,425,3
3744,20240108,4,1,2,585,6
3745,20240410,6,2,3,449,4
3746,20250219,16,2,5,467,4
3747,20250114,7,2,3,326,10
3748,20240624,15,3,5,489,3
3749,20240416,11,3,4,511,4
3750,20240410,1,2,1,462,11
3751,20240916,5,3,2,327,7
3752,20250329,13,1,4,491,6
3753,20241231,14,1,4,502,2
3754,20240902,9,3,3,447,3
3755,20241001,17,2,6,574,7
3756,20240201,15,2,5,435,3
3757,20240516,7,1,3,465,3
3758,20240112,12,3,4,581,8
3759,20250129,6,2,3,507,5
3760,20241028,16,2,5,474,2
3761,20250109,5,3,2,382,6
3762,20240116,9,3,3,464,3
3763,20240508,14,2,4,369,5
3764,20240303,8,3,3,529,3
3765,20240418,14,3,4,412,1
3766,20250109,12,3,4,516,5
3767,20240121,10,2,4,344,4
3768,20240606,13,1,4,540,5
3769,20240925,19,3,7,540,3
3770,20240610,15,2,5,485,2
3771,20240916,8,1,3,573,3
3772,20250215,10,2,4,375,5
3773,20240411,3,2,1,387,7
3774,20240810,3,2,1,388,7
3775,20240228,5,1,2,283,7
3776,20240903,16,2,5,496,5
3777,20240507,17,1,6,564,3
3778,20241009,6,3,3,419,7
3779,20241120,16,1,5,398,2
3780,20240125,2,2,1,476,7
3781,20240510,15,1,5,514,2
3782,20241218,18,2,6,563,7
3783,20240714,1,3,1,456,8
3784,20241007,19,1,7,524,1
3785,20250207,12,3,4,531,3
3786,20250221,8,1,3,529,6
3787,20240602,6,2,3,508,4
3788,20250116,12,1,4,526,4
3789,20240512,7,3,3,437,5
3790,20240814,18,1,6,626,3
3791,20240707,14,3,4,433,5
3792,20240921,8,3,3,495,6
3793,20250106,14,2,4,432,2
3794,20250309,5,1,2,375,9
3795,20240513,9,3,3,465,13
3796,20240729,8,2,3,519,5
3797,20240229,2,2,1,473,12
3798,20250303,16,2,5,484,3
3799,20250111,13,3,4,392,9
3800,20250129,7,1,3,404,8
3801,20250325,16,3,5,394,4
3802,20250306,7,2,3,358,7
3803,20241229,14,3,4,329,4
3804,20241229,14,3,4,409,2
3805,20240731,12,2,4,509,3
3806,20240803,1,1,1,547,9
3807,20240813,1,2,1,515,8
3808,20240510,12,2,4,475,5
3809,20240316,15,3,5,506,1
3810,20241012,4,2,2,586,6
3811,20241003,7,3,3,373,7
3812,20240604,16,2,5,493,3
3813,20240904,3,2,1,383,11
3814,20240805,7,1,3,465,6
3815,20240708,6,2,3,437,4
3816,20250220,16,1,5,411,4
3817,20240611,8,2,3,517,4
3818,20240628,6,2,3,489,4
3819,20240203,10,2,4,381,5
3820,20240210,16,1,5,437,2
3821,20241102,11,3,4,434,5
3822,20250306,13,1,4,488,6
3823,20241203,6,2,3,492,3
3824,20241109,1,3,1,499,9
3825,20240315,19,2,7,523,5
3826,20250316,12,1,4,592,5
3827,20241005,6,1,3,457,1
3828,20240624,18,3,6,562,5
3829,20250118,13,1,4,534,4
3830,20240529,7,2,3,472,2
3831,20240929,13,3,4,431,3
3832,20241120,8,2,3,513,7
3833,20240417,17,3,6,593,5
3834,20240518,9,3,3,410,4
3835,20241215,13,2,4,412,6
3836,20240927,2,1,1,479,5
3837,20241212,4,2,2,599,6
3838,20250222,2,1,1,510,8
3839,20241015,4,1,2,550,5
3840,20240730,18,2,6,563,4
3841,20250115,5,3,2,325,12
3842,20240928,19,2,7,521,1
3843,20250221,10,3,4,454,4
3844,20240306,18,1,6,551,1
3845,20250227,10,3,4,495,6
3846,20240904,5,2,2,427,9
3847,20240604,17,3,6,594,0
3848,20240216,13,1,4,451,6
3849,20250226,17,1,6,606,3
3850,20250329,9,3,3,410,4
3851,20240719,12,1,4,538,5
3852,20240527,14,1,4,458,5
3853,20240503,14,3,4,475,8
3854,20240101,8,1,3,513,5
3855,20250331,5,3,2,340,9
3856,20240903,19,3,7,516,2
3857,20241208,14,1,4,349,3
3858,20240507,9,3,3,487,5
3859,20240709,7,1,3,420,5
3860,20240307,8,1,3,539,8
3861,20240104,14,1,4,403,8
3862,20250317,14,2,4,371,3
3863,20250212,11,1,4,484,3
3864,20241029,14,3,4,387,6
3865,20241020,8,3,3,496,6
3866,20240522,3,3,1,372,6
3867,20240709,18,2,6,581,6
3868,20240121,3,2,1,509,8
3869,20240814,13,3,4,448,4
3870,20241108,12,3,4,548,3
3871,20240426,15,2,5,455,3
3872,20250312,18,3,6,553,3
3873,20241028,5,1,2,324,10
3874,20240521,7,1,3,378,7
3875,20250204,11,3,4,419,6
3876,20240208,11,1,4,535,8
3877,20250127,15,3,5,516,3
3878,20241220,10,2,4,423,3
3879,20240908,15,3,5,429,4
3880,20241128,13,2,4,450,4
3881,20240725,14,1,4,447,4
3882,20240728,17,1,6,614,4
3883,20240424,13,1,4,382,3
3884,20240812,10,3,4,332,9
3885,20240513,1,2,1,511,6
3886,20240907,1,2,1,532,7
3887,20240806,15,1,5,443,1
3888,20250210,16,1,5,482,3
3889,20250318,12,2,4,542,8
3890,20240331,6,3,3,512,3
3891,20241219,6,1,3,541,4
3892,20250110,12,3,4,534,2
3893,20240215,15,1,5,492,7
3894,20240207,4,1,2,522,3
3895,20240521,4,3,2,527,7
3896,20240409,2,3,1,500,13
3897,20241123,12,3,4,560,3
3898,20240708,7,3,3,466,6
3899,20240204,9,2,3,501,2
3900,20240526,9,2,3,499,4
3901,20240130,8,1,3,529,8
3902,20241129,14,1,4,422,4
3903,20240324,1,1,1,588,9
3904,20250103,12,2,4,508,4
3905,20241007,2,3,1,524,6
3906,20250227,13,1,4,458,7
3907,20241209,4,2,2,602,7
3908,20240926,18,1,6,550,4
3909,20240602,19,2,7,560,3
3910,20240411,16,3,5,423,5
3911,20240802,14,2,4,335,6
3912,20240529,8,3,3,512,3
3913,20250307,12,1,4,587,8
3914,20240323,9,3,3,432,5
3915,20240419,6,2,3,427,7
3916,20250310,18,1,6,587,1
3917,20250121,2,1,1,491,11
3918,20250301,8,2,3,544,6
3919,20241001,14,3,4,454,3
3920,20240719,6,2,3,492,7
3921,20241010,10,3,4,511,9
3922,20240621,8,3,3,513,2
3923,20241122,17,1,6,601,3
3924,20240724,12,3,4,464,8
3925,20240303,17,1,6,603,2
3926,20240313,13,2,4,443,6
3927,20240907,19,2,7,572,4
3928,20240503,12,1,4,569,2
3929,20250109,16,1,5,438,2
3930,20240430,5,3,2,373,3
3931,20241001,16,1,5,519,4
3932,20250306,6,2,3,563,3
3933,20250201,11,1,4,522,13
3934,20240429,17,1,6,629,3
3935,20250225,14,1,4,433,4
3936,20250312,6,3,3,491,7
3937,20241112,11,1,4,537,8
3938,20240612,12,3,4,473,4
3939,20250227,13,3,4,424,7
3940,20241012,4,1,2,556,5
3941,20240921,7,3,3,448,2
3942,20241115,2,1,1,544,6
3943,20240609,6,2,3,467,7
3944,20250110,6,2,3,387,2
3945,20241103,18,3,6,537,2
3946,20240329,8,2,3,554,2
3947,20240521,8,1,3,560,6
3948,20240721,8,3,3,518,5
3949,20241104,8,1,3,537,4
3950,20240814,1,3,1,448,5
3951,20250318,2,3,1,480,3
3952,20241129,12,3,4,489,5
3953,20240809,15,3,5,560,5
3954,20240210,4,2,2,579,5
3955,20240714,3,2,1,397,7
3956,20240308,14,2,4,381,10
3957,20240920,8,3,3,504,4
3958,20240102,13,2,4,448,3
3959,20241226,19,3,7,554,1
3960,20240504,5,2,2,389,4
3961,20240419,13,3,4,405,9
3962,20240326,1,2,1,580,8
3963,20250228,16,2,5,477,3
3964,20240429,2,2,1,510,5
3965,20240506,7,3,3,394,3
3966,20240911,6,3,3,490,6
3967,20240701,5,2,2,396,11
3968,20240116,4,3,2,482,5
3969,20240302,2,1,1,575,4
3970,20250103,10,2,4,491,3
3971,20250307,5,2,2,354,10
3972,20240606,18,1,6,559,3
3973,20240924,10,3,4,413,6
3974,20240204,15,3,5,486,6
3975,20240923,9,3,3,478,6
3976,20240304,11,2,4,478,7
3977,20240219,17,2,6,604,2
3978,20240911,9,2,3,539,6
3979,20240528,16,2,5,500,3
3980,20241120,6,2,3,447,5
3981,20241030,11,3,4,508,2
3982,20241002,17,1,6,651,5
3983,20241222,4,3,2,633,12
3984,20250326,15,3,5,444,4
3985,20240620,1,2,1,522,3
3986,20250220,1,1,1,457,4
3987,20240719,9,1,3,521,10
3988,20250320,12,3,4,498,1
3989,20250127,4,1,2,637,3
3990,20241119,13,3,4,403,6
3991,20240204,7,3,3,334,5
3992,20240803,8,3,3,493,5
3993,20240305,13,3,4,342,3
3994,20240108,11,2,4,501,5
3995,20241027,9,1,3,421,5
3996,20241208,16,2,5,476,1
3997,20250306,10,2,4,272,3
3998,20250227,11,2,4,456,2
3999,20241127,12,3,4,568,0
4000,20250313,14,3,4,420,4
4001,20240316,19,2,7,517,2
4002,20240622,12,2,4,537,9
4003,20240216,18,1,6,590,3
4004,20240115,17,2,6,603,2
4005,20241226,3,3,1,340,8
4006,20240526,1,2,1,534,7
4007,20240126,19,1,7,478,1
4008,20241103,4,1,2,561,7
4009,20240402,16,2,5,453,4
4010,20250209,12,1,4,575,2
4011,20240819,13,1,4,476,6
4012,20240121,17,3,6,532,1
4013,20241102,8,1,3,517,7
4014,20240207,13,1,4,484,3
4015,20241002,5,2,2,373,10
4016,20240605,18,3,6,532,3
4017,20240627,15,1,5,503,2
4018,20240511,12,2,4,560,10
4019,20241106,17,2,6,578,2
4020,20250330,15,2,5,501,3
4021,20241213,2,2,1,566,5
4022,20240128,6,2,3,430,4
4023,20240916,17,2,6,545,0
4024,20250209,16,1,5,524,2
4025,20240316,17,3,6,550,6
4026,20250304,9,3,3,452,5
4027,20240307,5,2,2,331,8
4028,20241207,1,2,1,505,9
4029,20240712,6,3,3,546,5
4030,20240610,14,1,4,476,7
4031,20241212,17,2,6,613,2
4032,20250314,19,3,7,478,4
4033,20241226,1,3,1,452,5
4034,20240913,1,2,1,414,10
4035,20240312,13,3,4,401,6
4036,20240327,14,1,4,485,9
4037,20250225,6,3,3,497,10
4038,20240918,6,2,3,484,4
4039,20240801,1,2,1,513,10
4040,20240601,14,3,4,359,5
4041,20240728,3,3,1,419,6
4042,20250204,10,2,4,457,6
4043,20240301,19,1,7,511,3
4044,20240924,19,3,7,529,5
4045,20240918,19,1,7,587,4
4046,20240805,4,1,2,567,2
4047,20241009,19,2,7,564,4
4048,20240515,10,2,4,590,2
4049,20250114,2,2,1,475,9
4050,20241227,4,1,2,591,5
4051,20250324,6,2,3,461,7
4052,20250316,7,2,3,456,7
4053,20240402,16,1,5,510,2
4054,20240418,7,1,3,470,6
4055,20240828,18,1,6,561,2
4056,20241220,19,1,7,566,2
4057,20250227,9,3,3,520,4
4058,20240521,10,2,4,436,3
4059,20241017,13,3,4,489,2
4060,20250307,18,1,6,583,2
4061,20240824,16,1,5,522,2
4062,20241205,17,1,6,616,5
4063,20241107,13,1,4,427,9
4064,20240625,12,1,4,565,7
4065,20240520,10,2,4,342,5
4066,20240707,1,3,1,470,3
4067,20240218,8,3,3,512,4
4068,20241028,18,2,6,580,3
4069,20250103,2,2,1,432,5
4070,20240708,16,2,5,521,6
4071,20240515,12,3,4,534,2
4072,20240212,9,3,3,438,6
4073,20250207,3,1,1,363,13
4074,20250114,4,3,2,535,11
4075,20241218,2,3,1,442,3
4076,20240330,8,2,3,531,4
4077,20241021,10,3,4,366,4
4078,20241206,16,1,5,401,4
4079,20240901,11,3,4,434,5
4080,20250308,18,2,6,563,4
4081,20240710,14,2,4,453,5
4082,20241113,8,1,3,525,2
4083,20240415,15,1,5,578,1
4084,20241228,17,3,6,519,2
4085,20241105,18,1,6,626,3
4086,20250116,6,1,3,499,3
4087,20240820,14,2,4,466,7
4088,20240921,3,2,1,430,3
4089,20241209,7,3,3,490,5
4090,20240206,15,3,5,470,3
4091,20241031,16,3,5,407,4
4092,20240210,16,3,5,518,1
4093,20240117,8,2,3,525,10
4094,20241209,7,3,3,439,2
4095,20241003,6,3,3,529,2
4096,20241102,2,1,1,453,10
4097,20240228,13,3,4,471,7
4098,20250226,12,1,4,536,5
4099,20240701,15,2,5,499,5
4100,20240210,9,3,3,467,5
4101,20240208,2,1,1,434,9
4102,20250131,17,3,6,547,2
4103,20240710,5,1,2,471,9
4104,20240923,11,3,4,488,6
4105,20240526,19,2,7,541,2
4106,20250129,7,2,3,459,5
4107,20241128,2,1,1,483,4
4108,20240506,16,1,5,549,1
4109,20240215,12,2,4,531,5
4110,20240214,15,3,5,491,2
4111,20240101,1,1,1,570,7
4112,20240616,13,2,4,421,5
4113,20240417,6,1,3,580,4
4114,20240119,13,2,4,384,4
4115,20241127,18,2,6,617,3
4116,20240312,3,1,1,421,9
4117,20250331,1,1,1,521,5
4118,20250320,15,2,5,438,3
4119,20240418,13,3,4,419,5
4120,20240924,5,2,2,315,8
4121,20250320,13,3,4,411,3
4122,20240827,5,3,2,354,5
4123,20250220,19,3,7,549,4
4124,20241027,18,1,6,595,6
4125,20240330,10,2,4,427,5
4126,20240412,8,2,3,497,7
4127,20240906,15,3,5,452,2
4128,20250328,4,3,2,593,5
4129,20240108,2,3,1,430,5
4130,20240601,6,2,3,569,10
4131,20241212,3,3,1,397,8
4132,20240622,7,2,3,446,1
4133,20241208,10,2,4,476,5
4134,20240606,6,1,3,567,5
4135,20250306,16,3,5,450,7
4136,20240802,2,3,1,444,8
4137,20240625,17,3,6,565,1
4138,20240623,13,1,4,491,3
4139,20241205,1,3,1,524,6
4140,20241203,6,2,3,494,5
4141,20240525,5,3,2,399,10
4142,20250325,13,2,4,542,5
4143,20241119,18,2,6,582,6
4144,20240609,12,2,4,548,7
4145,20240506,7,2,3,362,6
4146,20250223,15,3,5,391,4
4147,20240322,3,1,1,459,5
4148,20240526,16,1,5,485,2
4149,20240826,1,2,1,496,4
4150,20250215,16,3,5,466,1
4151,20250227,12,1,4,553,4
4152,20240324,19,3,7,554,4
4153,20240422,8,1,3,547,4
4154,20240812,12,2,4,514,6
4155,20241127,15,2,5,539,1
4156,20250112,2,2,1,471,5
4157,20240830,17,1,6,623,3
4158,20240522,7,3,3,401,4
4159,20240210,13,2,4,428,3
4160,20250226,1,3,1,495,5
4161,20240914,6,3,3,474,3
4162,20250322,13,2,4,484,3
4163,20241011,11,1,4,473,8
4164,20240414,10,2,4,288,4
4165,20240720,16,2,5,456,5
4166,20250325,17,1,6,629,5
4167,20241102,17,3,6,559,2
4168,20241126,4,1,2,572,7
4169,20240922,5,1,2,449,6
4170,20250201,14,2,4,375,3
4171,20240728,10,1,4,319,9
4172,20240220,14,1,4,420,3
4173,20240427,1,1,1,513,7
4174,20240719,11,3,4,410,6
4175,20250111,18,3,6,543,3
4176,20240208,16,2,5,496,7
4177,20240128,18,2,6,572,2
4178,20240915,8,3,3,515,7
4179,20240324,10,1,4,537,9
4180,20250329,10,2,4,385,8
4181,20240603,5,2,2,395,5
4182,20240426,10,1,4,386,9
4183,20240102,18,1,6,566,1
4184,20240402,6,1,3,483,4
4185,20240614,3,1,1,416,8
4186,20250121,8,1,3,555,5
4187,20250203,9,3,3,554,4
4188,20241215,5,1,2,347,12
4189,20241022,2,2,1,463,7
4190,20240914,2,3,1,457,9
4191,20240321,7,2,3,467,5
4192,20250228,17,1,6,616,5
4193,20240924,10,2,4,490,7
4194,20250222,12,1,4,477,6
4195,20240822,2,2,1,384,3
4196,20241116,10,2,4,375,10
4197,20241106,1,1,1,568,6
4198,20241027,4,2,2,515,2
4199,20241222,13,3,4,291,4
4200,20240731,12,2,4,556,3
4201,20240302,11,3,4,461,5
4202,20240218,10,3,4,319,3
4203,20240506,15,2,5,469,1
4204,20240810,5,3,2,304,5
4205,20250212,17,3,6,570,2
4206,20241005,5,2,2,340,7
4207,20250211,2,1,1,514,1
4208,20241020,9,1,3,391,3
4209,20241010,6,3,3,435,5
4210,20241003,18,3,6,517,3
4211,20250313,14,1,4,415,4
4212,20240416,19,3,7,504,1
4213,20240525,14,1,4,476,5
4214,20250223,8,2,3,476,1
4215,20240408,17,3,6,568,0
4216,20250304,3,2,1,454,4
4217,20250109,10,1,4,540,7
4218,20240313,17,1,6,597,4
4219,20250312,11,2,4,484,4
4220,20240501,8,3,3,456,8
4221,20240130,1,2,1,430,6
4222,20240706,13,2,4,502,2
4223,20241229,4,3,2,539,11
4224,20241219,7,1,3,524,1
4225,20241014,14,2,4,337,6
4226,20250326,5,2,2,409,7
4227,20240713,11,1,4,563,5
4228,20240604,17,2,6,602,1
4229,20240620,5,1,2,406,9
4230,20241130,3,3,1,409,8
4231,20240210,5,1,2,295,9
4232,20240303,15,1,5,567,1
4233,20240123,19,2,7,524,4
4234,20241225,16,1,5,512,2
4235,20240315,8,1,3,501,6
4236,20240217,13,2,4,401,4
4237,20240608,16,1,5,553,3
4238,20241108,3,2,1,409,6
4239,20240427,1,3,1,543,9
4240,20240409,9,1,3,497,6
4241,20250114,9,3,3,395,3
4242,20250220,17,1,6,632,3
4243,20250211,2,1,1,471,11
4244,20240615,9,3,3,491,2
4245,20241016,19,3,7,521,4
4246,20250315,13,2,4,383,2
4247,20240604,5,2,2,388,8
4248,20250224,9,3,3,548,8
4249,20240107,13,1,4,499,6
4250,20240714,1,2,1,512,8
4251,20250224,15,1,5,557,3
4252,20240225,4,2,2,568,4
4253,20241116,4,2,2,568,3
4254,20240711,10,2,4,336,4
4255,20240216,6,3,3,484,11
4256,20240527,12,1,4,588,2
4257,20241001,16,3,5,418,2
4258,20240605,3,2,1,498,9
4259,20240720,14,3,4,394,4
4260,20250319,1,3,1,461,6
4261,20250205,10,3,4,455,4
4262,20250222,15,1,5,509,6
4263,20250302,7,3,3,469,6
4264,20240505,4,3,2,530,12
4265,20250129,14,3,4,396,2
4266,20241031,16,3,5,477,5
4267,20250103,14,3,4,416,4
4268,20241020,3,3,1,309,8
4269,20240304,17,3,6,539,3
4270,20241120,14,2,4,471,10
4271,20250126,18,3,6,545,3
4272,20250221,3,3,1,383,5
4273,20240624,19,1,7,519,6
4274,20240425,3,2,1,372,9
4275,20250315,12,3,4,451,2
4276,20240722,5,1,2,383,5
4277,20241116,10,3,4,351,1
4278,20240131,9,3,3,428,3
4279,20250122,1,3,1,490,6
4280,20240422,13,3,4,459,6
4281,20241230,3,3,1,513,8
4282,20250309,19,1,7,514,4
4283,20241120,11,3,4,499,2
4284,20250217,16,1,5,532,3
4285,20250110,6,3,3,439,6
4286,20241209,3,1,1,450,8
4287,20250318,19,2,7,529,4
4288,20240307,6,3,3,482,5
4289,20240315,8,2,3,570,3
4290,20240214,13,2,4,491,5
4291,20240916,12,2,4,554,5
4292,20240602,10,3,4,362,7
4293,20240603,3,2,1,352,5
4294,20250305,4,1,2,573,8
4295,20241228,1,3,1,535,7
4296,20250323,13,2,4,384,5
4297,20240821,4,3,2,507,11
4298,20240220,11,2,4,475,3
4299,20241101,19,1,7,530,5
4300,20240918,11,3,4,417,5
4301,20241110,12,3,4,502,3
4302,20240504,11,2,4,413,8
4303,20250202,6,1,3,466,5
4304,20240901,12,3,4,538,4
4305,20240130,9,2,3,435,4
4306,20250301,10,1,4,316,5
4307,20240501,3,1,1,408,9
4308,20240504,3,1,1,476,4
4309,20240206,16,1,5,481,10
4310,20240618,3,3,1,385,4
4311,20240503,10,3,4,393,7
4312,20241222,11,1,4,411,5
4313,20240204,8,2,3,542,8
4314,20240327,6,2,3,511,6
4315,20240513,11,1,4,467,4
4316,20240714,12,1,4,587,6
4317,20240930,16,2,5,425,4
4318,20240719,18,1,6,621,7
4319,20250103,13,1,4,482,3
4320,20241011,3,3,1,392,10
4321,20240317,15,3,5,482,3
4322,20240228,14,1,4,423,4
4323,20250306,18,1,6,624,4
4324,20240505,14,3,4,337,6
4325,20250204,5,1,2,344,7
4326,20240418,14,3,4,460,5
4327,20240811,8,3,3,490,8
4328,20241004,15,2,5,535,4
4329,20240308,15,3,5,543,3
4330,20240309,19,2,7,531,2
4331,20240613,6,2,3,525,5
4332,20241031,19,3,7,486,5
4333,20250131,8,1,3,566,9
4334,20240610,6,3,3,483,7
4335,20241230,15,2,5,520,5
4336,20241207,3,3,1,376,10
4337,20241104,10,3,4,282,6
4338,20250113,15,2,5,522,2
4339,20241208,16,3,5,364,4
4340,20250310,17,3,6,559,2
4341,20250121,19,2,7,571,4
4342,20240211,11,1,4,493,6
4343,20241219,16,2,5,561,3
4344,20250219,5,2,2,439,10
4345,20240418,5,3,2,323,4
4346,20240220,14,2,4,418,3
4347,20240906,18,3,6,547,1
4348,20241206,8,3,3,462,6
4349,20250305,5,3,2,306,6
4350,20250117,7,2,3,415,3
4351,20240121,16,2,5,385,5
4352,20241026,14,3,4,402,2
