cost_id,date_key,stage_id,payroll_hours,material_cost,utility_cost
2621,20241015,4,6.0,241.77,84.45
2622,20250224,6,7.3,230.71,52.03
2623,20240922,1,9.0,385.96,124.59
2624,20241014,5,8.2,517.79,109.53
2625,20241215,1,8.2,384.94,87.52
2626,20250115,5,8.3,493.13,107.52
2627,20240912,5,9.4,422.07,140.07
2628,20250217,3,9.3,263.91,78.85
2629,20240926,5,9.1,507.7,150.87
2630,20240105,6,8.6,262.46,65.63
2631,20241018,7,5.8,142.96,67.9
2632,20241128,5,8.3,527.25,126.58
2633,20241109,6,6.6,308.7,76.98
2634,20240520,7,7.8,151.19,100.29
2635,20241214,7,7.5,213.55,61.62
2636,20241209,7,6.9,199.56,65.27
2637,20240525,1,9.9,371.31,155.34
2638,20240412,2,7.8,307.99,118.47
2639,20250126,5,8.5,445.47,117.41
2640,20250328,5,10.6,489.49,124.33
2641,20240624,2,7.6,334.6,124.0
2642,20240318,5,9.8,509.55,124.47
2643,20240103,4,7.9,204.54,90.57
2644,20240310,4,7.6,205.83,64.8
2645,20240418,1,8.8,301.34,145.69
2646,20240506,6,6.1,240.84,93.49
2647,20240929,3,9.1,295.66,96.82
2648,20240220,7,7.1,198.52,64.37
2649,20240226,4,6.7,281.96,64.06
2650,20240212,4,5.7,257.69,60.9
2651,20240211,7,5.7,208.99,53.38
2652,20240129,5,8.7,492.34,134.91
2653,20240326,5,9.3,425.73,116.14
2654,20241226,4,7.8,217.96,74.3
2655,20240813,4,7.3,271.5,71.95
2656,20240701,6,6.4,235.2,62.18
2657,20240716,5,9.6,459.65,141.56
2658,20240619,2,7.1,275.75,104.67
2659,20241111,4,7.1,224.73,73.35
2660,20240617,3,9.5,304.55,103.12
2661,20240806,2,6.1,303.89,97.35
2662,20250308,3,8.7,299.96,68.53
2663,20241129,3,7.6,349.98,91.95
2664,20240324,1,8.8,338.53,114.24
2665,20240603,5,8.6,445.33,170.21
2666,20250121,3,8.1,269.34,68.62
2667,20240321,7,6.3,196.35,74.64
2668,20240714,4,5.5,206.44,68.24
2669,20241024,4,5.4,180.79,94.65
2670,20240630,2,8.6,216.11,116.62
2671,20250119,4,7.8,236.69,88.54
2672,20240507,4,5.4,212.31,97.36
2673,20240820,6,9.0,281.01,76.85
2674,20250208,1,9.8,327.1,107.58
2675,20240307,3,8.1,268.82,80.34
2676,20241029,5,9.1,414.62,130.03
2677,20241210,2,8.2,231.96,84.0
2678,20241227,1,9.1,272.18,113.78
2679,20240417,3,9.6,293.93,106.39
2680,20240228,7,6.8,181.64,64.9
2681,20250119,3,9.2,209.46,85.65
2682,20240926,4,6.6,236.46,92.66
2683,20240813,7,6.6,212.84,68.74
2684,20250116,4,5.6,215.19,74.05
2685,20240209,7,5.7,207.81,78.39
2686,20250326,2,7.4,236.92,87.99
2687,20240921,5,9.6,507.34,136.25
2688,20241120,4,6.5,213.29,79.48
2689,20250212,5,9.5,505.82,106.54
2690,20240710,4,5.1,258.3,86.29
2691,20241111,5,9.0,395.02,133.23
2692,20240202,4,5.3,179.21,59.52
2693,20240917,6,7.0,263.55,74.69
2694,20240722,4,5.0,190.67,80.88
2695,20241103,6,6.6,248.77,86.88
2696,20240412,4,5.7,214.72,105.8
2697,20241126,4,6.4,236.97,64.26
2698,20240609,5,10.2,520.78,159.37
2699,20240928,1,8.3,344.36,113.76
2700,20240915,2,7.1,321.73,94.87
2701,20240917,1,9.1,324.82,110.23
2702,20240819,5,10.1,468.14,137.53
2703,20250321,7,5.2,195.21,77.94
2704,20240429,2,6.0,318.7,115.35
2705,20240119,4,7.8,235.99,70.59
2706,20250102,1,8.8,326.13,103.0
2707,20250129,2,6.7,253.78,77.25
2708,20250114,1,9.3,303.97,118.19
2709,20240416,5,8.9,420.3,158.22
2710,20240118,7,6.6,184.06,67.18
2711,20240519,2,7.7,257.34,117.74
2712,20240212,4,6.3,190.35,68.15
2713,20240818,3,7.5,291.39,95.74
2714,20240327,4,7.8,198.42,83.17
2715,20241101,3,9.1,267.41,95.53
2716,20240616,4,6.3,253.23,106.3
2717,20250222,5,9.1,478.0,107.86
2718,20250316,2,7.0,212.68,89.68
2719,20240702,1,8.9,351.56,115.62
2720,20240128,6,7.0,276.63,69.43
2721,20250321,4,7.8,252.44,89.65
2722,20240408,7,5.2,219.89,75.28
2723,20240327,3,7.3,252.26,75.72
2724,20240115,2,6.8,267.34,80.1
2725,20240515,6,6.5,288.47,105.65
2726,20240115,1,8.6,369.71,95.73
2727,20240711,3,7.4,315.15,88.37
2728,20241017,3,8.8,289.13,89.21
2729,20240227,6,8.4,243.78,77.17
2730,20240316,2,7.5,263.6,89.47
2731,20250127,7,7.4,172.57,71.69
2732,20250226,5,8.2,554.0,102.74
2733,20241218,5,9.5,505.23,124.58
2734,20241003,5,10.3,533.94,117.13
2735,20241216,6,7.4,241.79,67.34
2736,20250319,2,8.3,328.55,96.9
2737,20240619,3,7.9,258.35,106.1
2738,20240303,7,7.3,209.56,76.65
2739,20240618,2,8.6,309.15,101.4
2740,20240729,5,9.6,479.19,132.63
2741,20240610,7,5.0,219.5,101.36
2742,20250116,4,7.7,212.13,79.19
2743,20240524,2,8.8,288.23,119.65
2744,20241116,4,5.4,219.0,64.04
2745,20250108,5,10.1,504.06,119.39
2746,20250212,2,6.6,292.42,71.76
2747,20241220,2,8.8,333.01,88.2
2748,20240704,4,5.3,234.85,78.3
2749,20250128,1,8.8,343.32,111.88
2750,20240812,7,6.3,221.11,82.43
2751,20240902,4,6.8,227.45,59.5
2752,20240106,5,11.0,466.04,113.36
2753,20241101,4,6.1,214.92,74.13
2754,20241002,6,8.0,187.93,89.09
2755,20250115,1,9.4,311.45,108.41
2756,20250305,5,10.3,497.38,129.57
2757,20241212,6,7.7,212.36,68.83
2758,20250129,7,6.5,208.7,50.3
2759,20241130,2,8.0,255.86,77.07
2760,20250215,2,6.1,259.87,87.3
2761,20240426,1,9.1,308.79,145.76
2762,20240411,6,8.8,211.76,103.41
2763,20240902,5,9.8,466.1,115.7
2764,20240102,5,9.4,414.51,114.43
2765,20250323,2,7.4,245.31,89.84
2766,20240521,4,5.5,275.78,93.66
2767,20240309,4,6.7,169.41,80.82
2768,20240826,7,6.9,196.76,72.99
2769,20241222,7,7.0,247.36,55.73
2770,20240720,5,9.3,485.88,126.96
2771,20240318,1,9.3,368.08,111.62
2772,20241203,1,8.2,395.09,110.25
2773,20240903,7,6.2,195.14,63.83
2774,20240813,6,7.1,213.06,73.6
2775,20240727,2,7.3,300.51,85.53
2776,20240128,7,6.5,221.25,70.02
2777,20240207,3,9.8,241.82,78.62
2778,20241216,6,8.1,279.43,73.06
2779,20240609,1,8.0,376.15,154.64
2780,20241221,7,5.6,196.27,64.0
2781,20240223,6,7.4,274.86,70.58
2782,20240229,3,9.7,257.87,88.29
2783,20240826,4,5.3,227.96,84.48
2784,20240901,2,6.8,300.63,87.65
2785,20250122,4,6.2,219.57,62.93
2786,20240223,1,9.9,261.1,115.08
2787,20240816,4,5.3,230.15,71.31
2788,20240528,5,8.8,563.59,152.24
2789,20241007,4,7.0,260.64,86.79
2790,20241102,7,6.5,215.88,76.59
2791,20240522,3,9.5,267.71,100.8
2792,20241129,3,7.2,239.05,77.35
2793,20240113,4,6.8,268.32,78.39
2794,20240829,1,9.4,296.01,123.96
2795,20240911,7,5.9,178.59,72.22
2796,20250320,3,7.6,262.6,90.68
2797,20241218,6,6.1,228.82,65.72
2798,20240121,2,8.5,253.58,78.6
2799,20240822,5,8.8,494.41,124.75
2800,20250117,1,8.6,348.94,114.3
2801,20250303,2,6.2,245.03,96.18
2802,20240301,1,9.6,323.8,121.11
2803,20240124,7,5.2,217.89,47.63
2804,20240804,3,7.8,305.99,78.95
2805,20240204,1,8.4,297.18,119.97
2806,20241005,7,7.3,222.13,67.77
2807,20240714,2,8.0,306.42,73.48
2808,20240224,7,6.8,218.45,68.81
2809,20250208,6,8.5,233.44,61.18
2810,20240411,6,6.9,179.08,89.33
2811,20240507,1,9.7,343.96,152.58
2812,20240531,6,7.5,245.28,90.87
2813,20240805,3,7.2,353.33,96.83
2814,20241112,4,5.1,208.12,65.12
2815,20240501,2,8.9,281.95,111.26
2816,20240804,6,7.1,222.97,85.73
2817,20240108,4,7.8,240.11,63.65
2818,20240310,3,8.3,273.69,84.24
2819,20250114,2,6.1,236.96,83.28
2820,20240901,4,7.8,209.25,69.85
2821,20240409,2,6.7,278.19,119.59
2822,20240708,7,5.3,149.86,80.22
2823,20240813,5,8.4,530.37,135.51
2824,20241225,4,8.0,227.24,70.7
2825,20240915,4,6.5,189.17,69.07
2826,20240116,5,9.4,420.76,119.8
2827,20240513,3,8.1,320.67,107.8
2828,20240528,7,6.3,216.8,93.57
2829,20240510,5,10.4,514.02,165.35
2830,20240419,7,7.0,211.59,80.71
2831,20250324,2,7.3,272.02,95.9
2832,20241122,2,6.9,246.58,98.15
2833,20241006,2,8.3,270.35,105.74
2834,20240430,3,7.6,277.68,108.45
2835,20250207,5,9.9,476.63,107.3
2836,20250221,1,8.5,328.53,101.34
2837,20240622,4,6.8,194.22,94.91
2838,20250331,5,9.5,377.2,119.84
2839,20240804,2,7.5,333.51,85.23
2840,20240425,5,10.9,499.15,162.34
2841,20250225,5,8.8,400.65,113.24
2842,20240604,3,9.3,260.26,107.13
2843,20241019,4,7.4,196.28,78.81
2844,20241112,3,9.4,336.75,92.67
2845,20240601,6,6.5,230.28,92.72
2846,20240722,3,9.5,232.04,84.34
2847,20250302,7,7.9,189.56,73.41
2848,20250207,2,6.1,292.04,91.68
2849,20240728,3,9.2,297.38,95.2
2850,20250220,4,7.9,161.03,85.18
2851,20240609,2,6.4,350.77,114.47
2852,20241222,3,7.9,245.81,77.74
2853,20241021,2,6.9,346.16,81.04
2854,20250130,5,10.2,457.05,119.42
2855,20240724,4,6.5,231.22,85.19
2856,20250207,1,9.8,355.01,94.92
2857,20241226,1,8.8,372.43,112.44
2858,20240829,1,9.0,306.04,124.58
2859,20250205,5,10.5,447.09,121.26
2860,20240720,7,7.4,203.33,75.28
2861,20240929,3,8.2,271.85,90.24
2862,20250123,6,6.4,281.0,67.38
2863,20240304,7,7.3,184.47,70.44
2864,20250215,5,10.1,446.8,117.67
2865,20241015,1,9.3,334.92,111.04
2866,20250225,7,6.1,214.13,78.14
2867,20240731,3,7.3,320.82,86.1
2868,20241021,5,8.8,429.35,119.7
2869,20240416,3,8.9,271.49,103.55
2870,20240911,1,8.4,372.11,123.65
2871,20241213,4,5.9,194.88,63.22
2872,20241116,1,8.5,359.36,110.93
2873,20240103,6,7.7,264.12,66.59
2874,20240827,1,8.2,314.27,110.57
2875,20240602,2,8.2,319.87,115.86
2876,20240418,7,6.6,230.25,88.88
2877,20250329,6,8.4,207.15,82.92
2878,20241017,3,9.8,245.11,88.65
2879,20241001,7,5.3,192.23,65.87
2880,20240626,2,7.4,291.46,118.31
2881,20241222,7,7.9,216.94,54.18
2882,20240611,7,6.7,170.95,93.87
2883,20241207,5,10.6,408.45,121.31
2884,20240923,5,8.7,542.95,123.54
2885,20240602,1,9.7,382.08,144.37
2886,20240922,7,6.6,217.71,71.84
2887,20250305,6,7.6,213.33,59.37
2888,20240604,2,6.9,334.56,118.52
2889,20241204,7,8.0,190.71,52.03
2890,20240526,2,8.1,330.52,112.16
2891,20240612,4,5.2,243.42,98.2
2892,20240901,4,5.3,253.6,87.37
2893,20241227,7,6.0,194.21,72.37
2894,20240429,1,8.0,320.88,162.14
2895,20240930,7,7.9,197.17,63.72
2896,20250213,6,6.4,232.79,61.22
2897,20241031,6,8.9,262.62,82.84
2898,20240701,5,10.3,462.3,130.68
2899,20240108,4,5.4,201.3,69.36
2900,20240917,2,6.9,269.76,100.04
2901,20240312,7,6.7,147.77,65.36
2902,20241012,2,8.9,291.92,94.38
2903,20240920,1,8.6,381.66,136.52
2904,20240612,7,7.0,184.03,99.3
2905,20240314,3,8.9,254.54,85.6
2906,20240603,3,9.8,266.8,104.1
2907,20240830,5,8.0,523.48,133.0
2908,20240504,6,6.1,230.32,92.88
2909,20241226,6,6.2,233.79,62.53
2910,20240927,1,8.6,334.94,124.66
2911,20241205,7,6.6,232.66,69.16
2912,20240207,4,5.3,184.46,80.24
2913,20240728,5,10.6,487.32,139.67
2914,20241229,4,6.3,204.04,85.31
2915,20241021,6,6.9,249.12,86.61
2916,20250108,1,9.9,343.13,113.34
2917,20241025,5,10.8,428.8,128.31
2918,20250103,6,8.7,245.13,79.7
2919,20240322,6,7.6,253.85,58.93
2920,20240611,7,7.3,189.05,77.56
2921,20240220,5,8.1,402.52,113.2
2922,20241020,4,5.5,239.29,96.51
2923,20240331,3,7.2,299.91,69.73
2924,20240312,3,9.7,254.76,87.03
2925,20250222,4,6.4,216.73,62.92
2926,20240628,2,6.3,245.53,104.58
2927,20240405,2,6.9,342.16,113.99
2928,20240109,5,9.1,461.24,110.57
2929,20240620,4,5.2,217.97,91.8
2930,20240108,3,8.6,265.44,93.6
2931,20240312,1,8.1,371.82,121.62
2932,20240508,2,7.0,347.58,107.12
2933,20240125,1,9.6,353.39,92.64
2934,20241122,3,8.3,293.34,89.32
2935,20250219,4,6.6,182.0,78.25
2936,20250321,2,8.7,286.28,75.78
2937,20240110,5,8.3,435.42,114.31
2938,20250102,1,9.8,314.19,105.03
2939,20240815,6,8.0,243.72,69.8
2940,20250204,7,5.4,222.28,60.39
2941,20250115,6,8.8,238.51,76.96
2942,20250129,6,8.7,185.83,69.22
2943,20250306,2,7.7,264.8,89.2
2944,20240702,3,8.2,318.98,83.62
2945,20240827,2,6.2,235.57,77.24
2946,20241023,7,5.0,230.91,83.96
2947,20250203,2,8.4,246.46,78.18
2948,20240601,4,6.0,210.95,95.62
2949,20240130,4,6.9,229.08,83.28
2950,20240617,5,10.3,448.89,161.48
2951,20240826,7,7.8,252.53,75.48
2952,20250320,4,6.6,250.95,98.38
2953,20240218,6,7.0,185.67,67.77
2954,20241211,7,7.5,185.16,68.46
2955,20241127,3,8.2,319.18,72.22
2956,20241024,5,10.0,490.83,129.41
2957,20240430,1,8.5,327.53,146.12
2958,20240303,7,5.2,190.49,51.26
2959,20241216,5,8.8,496.65,115.92
2960,20240126,4,6.1,266.41,63.9
2961,20250225,5,9.6,472.04,131.17
2962,20240502,7,6.6,239.9,96.39
2963,20240604,5,9.5,528.7,152.06
2964,20250329,7,6.2,188.32,74.15
2965,20240101,2,7.1,334.57,70.19
2966,20240306,7,5.1,185.13,56.02
2967,20241212,6,7.6,235.73,78.24
2968,20240618,2,7.2,270.63,110.65
2969,20240108,2,8.6,264.29,79.16
2970,20250309,5,10.3,445.57,125.4
2971,20240922,4,5.8,237.39,63.16
2972,20241103,3,7.9,244.76,85.19
2973,20240111,3,9.0,293.04,73.36
2974,20240104,1,9.8,307.33,112.97
2975,20240606,3,7.1,249.91,118.03
2976,20250118,4,5.5,183.94,70.25
2977,20240206,3,9.8,316.54,74.59
2978,20241224,7,5.7,167.62,57.99
2979,20241212,5,10.1,426.48,124.83
2980,20250204,7,5.5,199.49,64.49
2981,20240921,5,9.3,387.93,129.48
2982,20240420,2,6.5,270.21,115.31
2983,20240106,1,8.7,352.89,94.29
2984,20240808,3,8.5,257.33,105.89
2985,20250328,5,10.3,509.03,135.54
2986,20240824,6,8.6,304.65,85.72
2987,20240218,7,6.4,213.05,70.28
2988,20240913,3,9.4,343.98,75.55
2989,20240903,2,7.4,288.8,96.4
2990,20240930,1,9.3,270.92,117.2
2991,20240114,2,9.0,264.09,70.52
2992,20250130,3,8.5,324.16,96.29
2993,20240714,6,7.2,232.08,58.26
2994,20240312,3,9.5,266.52,92.03
2995,20241121,7,5.1,225.33,68.98
2996,20250319,2,7.6,322.25,90.02
2997,20250117,6,6.3,243.77,59.97
2998,20240903,4,5.5,229.2,93.32
2999,20241202,2,6.1,280.45,60.22
3000,20241116,5,10.8,388.99,140.79
3001,20240222,7,7.6,216.09,67.22
3002,20240615,4,6.7,222.24,91.21
3003,20240411,4,7.4,242.31,97.98
3004,20250109,3,7.3,287.57,94.91
3005,20240218,7,6.9,164.06,57.92
3006,20240318,6,7.8,253.28,73.88
3007,20250120,7,6.1,227.74,61.92
3008,20250203,2,6.9,282.56,85.72
3009,20240502,2,6.0,321.92,107.08
3010,20240217,5,9.4,450.57,114.48
3011,20250304,3,9.5,260.99,90.93
3012,20250213,5,10.1,511.71,125.96
3013,20240111,4,7.2,198.15,72.65
3014,20240224,6,8.5,239.45,78.69
3015,20240406,3,8.2,286.1,105.27
3016,20250131,7,6.5,229.49,52.17
3017,20240603,3,9.0,298.8,96.05
3018,20250321,3,7.1,289.4,87.07
3019,20240112,2,7.2,346.81,71.91
3020,20240709,7,6.3,138.3,62.42
3021,20240510,3,9.4,276.0,111.5
3022,20240916,7,6.6,174.73,57.27
3023,20240927,5,10.4,489.26,134.0
3024,20240807,7,5.4,198.15,70.25
3025,20240216,5,8.1,396.8,133.63
3026,20241129,5,8.4,420.68,122.81
3027,20240531,4,6.8,199.43,105.58
3028,20240210,4,5.9,192.54,73.68
3029,20250329,7,5.3,177.6,63.25
3030,20240721,4,6.4,262.94,95.82
3031,20240808,6,8.8,244.11,82.66
3032,20250203,2,6.6,261.53,78.05
3033,20241128,7,5.3,199.06,60.57
3034,20240813,6,8.8,302.9,74.48
3035,20240322,7,7.0,245.7,75.72
3036,20240226,3,9.3,253.02,81.02
3037,20240210,7,5.2,217.13,67.16
3038,20250306,2,6.3,303.1,98.84
3039,20250305,4,6.5,246.62,87.18
3040,20241125,2,7.5,352.91,86.91
3041,20240818,7,7.2,165.04,68.11
3042,20240708,7,5.8,237.09,52.42
3043,20250223,6,7.4,277.31,58.76
3044,20240606,3,9.4,341.78,109.28
3045,20240115,5,8.4,462.33,107.51
3046,20240831,5,10.4,532.76,131.33
3047,20240118,4,5.2,164.92,62.37
3048,20250216,2,7.4,314.02,86.21
3049,20241109,5,8.6,473.71,134.6
3050,20240808,2,7.5,288.92,91.62
3051,20241004,5,10.5,442.63,124.67
3052,20241106,2,7.4,262.32,77.45
3053,20240123,5,8.5,478.51,122.74
3054,20240402,2,8.6,338.15,112.7
3055,20250303,1,9.9,378.63,117.07
3056,20240310,3,7.4,275.77,91.1
3057,20240706,2,8.9,299.02,85.66
3058,20240817,7,5.2,191.77,64.31
3059,20240417,6,8.2,238.66,106.22
3060,20240426,2,7.1,252.92,111.39
3061,20240507,6,8.5,203.79,91.51
3062,20241209,7,7.5,236.2,67.72
3063,20240105,6,6.8,283.57,72.0
3064,20241208,4,7.4,197.16,86.3
3065,20241016,2,6.3,225.1,86.02
3066,20240519,2,6.9,298.45,106.03
3067,20240307,4,7.9,244.96,88.67
3068,20240803,1,8.8,315.05,116.32
3069,20241023,7,6.2,177.3,86.95
3070,20240810,2,7.9,364.37,89.44
3071,20240920,7,7.5,270.25,75.8
3072,20240509,4,6.1,153.46,112.75
3073,20240402,3,7.6,296.63,102.77
3074,20250317,5,9.6,510.44,123.17
3075,20240206,3,7.6,240.0,64.91
3076,20240726,1,9.0,392.96,118.74
3077,20241111,3,7.3,280.22,86.4
3078,20240210,5,8.1,507.67,104.38
3079,20250331,1,9.1,328.97,123.03
3080,20240205,3,7.4,230.57,79.92
3081,20240724,3,9.1,331.65,76.01
3082,20240316,2,7.9,304.25,97.72
3083,20250109,1,8.7,335.14,126.94
3084,20240331,3,8.5,232.28,83.71
3085,20241001,6,7.7,209.77,85.73
3086,20240220,7,7.5,185.36,64.97
3087,20240830,5,10.5,542.15,131.86
3088,20241105,6,7.4,268.52,66.75
3089,20241128,3,9.0,248.84,89.82
3090,20250216,2,7.8,270.83,95.51
3091,20250111,7,5.2,213.43,78.94
3092,20241118,7,6.3,187.96,58.7
3093,20240920,5,10.9,456.77,133.08
3094,20240707,4,7.9,219.78,79.58
3095,20240702,2,7.8,256.18,92.86
3096,20240501,7,7.1,238.82,93.01
3097,20240514,3,9.5,264.43,106.43
3098,20250327,6,8.6,202.27,94.99
3099,20240422,2,6.5,245.04,109.01
3100,20250208,2,9.0,248.98,77.02
3101,20240214,6,6.5,191.92,69.54
3102,20240519,5,8.6,546.07,165.61
3103,20240810,1,9.9,390.94,120.06
3104,20250125,4,6.4,281.92,70.35
3105,20250304,4,7.7,233.31,85.94
3106,20250222,1,8.6,314.1,106.75
3107,20250227,2,7.1,297.43,77.19
3108,20250129,4,7.1,179.4,71.63
3109,20240816,5,8.2,462.14,146.02
3110,20240211,3,8.8,253.74,75.5
3111,20240102,5,9.2,500.41,110.84
3112,20241016,7,7.2,223.17,82.07
3113,20250313,7,6.1,201.43,72.89
3114,20241220,5,9.0,522.1,110.3
3115,20240320,3,9.6,298.13,82.49
3116,20240627,3,7.7,288.73,109.18
3117,20241014,5,8.7,405.13,125.19
3118,20240831,4,5.2,170.7,70.4
3119,20240720,4,7.5,246.27,76.27
3120,20240112,7,6.5,182.25,56.8
3121,20240113,5,8.0,393.15,109.65
3122,20240130,6,6.5,246.5,81.84
3123,20250101,6,6.1,224.43,62.68
3124,20240801,7,7.4,161.7,71.96
3125,20250330,7,6.5,218.84,59.35
3126,20241027,3,8.9,267.43,84.06
3127,20240430,5,10.4,438.79,167.18
3128,20240414,2,8.6,293.92,105.39
3129,20240310,2,7.3,282.55,90.48
3130,20240622,2,7.8,271.46,103.9
3131,20241014,2,6.2,227.41,91.17
3132,20241204,3,7.3,268.02,75.4
3133,20250223,2,6.0,334.94,84.42
3134,20240130,2,6.8,296.17,73.67
3135,20240510,7,6.3,227.1,83.99
3136,20240206,3,7.5,291.78,80.42
3137,20240419,1,8.2,268.22,135.69
3138,20240322,4,6.1,275.18,81.76
3139,20241219,4,7.9,229.19,68.85
3140,20240903,7,7.1,197.78,84.36
3141,20241201,2,6.8,281.22,84.65
3142,20240916,2,7.1,241.25,96.75
3143,20240308,2,8.7,237.03,92.43
3144,20240904,1,8.2,312.75,117.67
3145,20250302,5,10.9,525.21,116.19
3146,20240919,1,8.2,314.29,121.0
3147,20240421,3,9.5,278.25,100.54
3148,20240322,4,6.6,214.76,84.8
3149,20241025,2,6.8,291.36,93.94
3150,20240613,4,5.6,187.99,96.78
3151,20241117,1,9.4,310.31,129.28
3152,20240215,2,8.3,346.03,84.79
3153,20240309,4,6.7,198.33,93.78
3154,20240510,5,8.2,524.58,165.62
3155,20250222,7,5.2,166.12,55.82
3156,20250202,3,7.1,239.35,81.11
3157,20250105,2,7.8,302.78,92.11
3158,20240903,2,7.6,344.02,92.21
3159,20240904,5,10.2,510.4,116.57
3160,20241201,6,6.3,269.53,58.32
3161,20240603,2,7.4,263.44,115.72
3162,20241127,4,6.3,259.71,86.91
3163,20250328,2,8.4,239.8,98.14
3164,20240222,6,7.8,218.77,77.34
3165,20240713,6,8.5,235.48,82.16
3166,20240721,2,7.9,294.02,104.04
3167,20241021,7,6.0,188.32,75.92
3168,20240513,5,8.7,499.58,167.08
3169,20240908,7,7.1,171.91,70.76
3170,20240521,6,8.4,244.95,91.27
3171,20240821,2,7.9,248.88,98.33
3172,20240916,2,8.5,262.79,106.95
3173,20240116,2,6.9,315.93,76.97
3174,20250105,5,8.7,465.03,122.25
3175,20250125,5,10.5,393.6,117.71
3176,20240127,6,6.5,246.59,58.62
3177,20240713,4,5.9,230.38,86.71
3178,20240510,5,9.7,451.03,172.12
3179,20240201,7,7.5,164.45,78.99
3180,20250307,5,10.9,522.26,131.46
3181,20240714,6,8.4,261.62,66.93
3182,20250128,2,7.1,248.85,74.77
3183,20240508,4,5.9,175.56,108.88
3184,20240911,2,8.3,285.48,88.11
3185,20250205,4,5.7,160.57,68.41
3186,20240128,3,9.8,294.23,73.4
3187,20250116,2,9.0,320.45,81.3
3188,20240619,4,7.3,138.38,100.64
3189,20240122,6,6.7,256.68,40.31
3190,20250106,3,8.7,291.71,76.98
3191,20250323,7,6.3,217.27,70.25
3192,20250217,3,7.8,276.86,66.28
3193,20250117,7,7.2,199.0,50.35
3194,20250228,1,8.8,346.44,116.18
3195,20250226,1,9.6,365.86,101.24
3196,20240314,1,9.9,305.99,118.18
3197,20240601,3,8.0,260.91,112.95
3198,20250129,7,5.9,235.24,63.05
3199,20250114,4,7.1,239.25,64.34
3200,20240802,7,7.3,232.64,78.06
3201,20250209,6,8.3,246.63,81.4
3202,20240527,6,7.0,203.48,90.58
3203,20240105,4,7.4,222.69,61.65
3204,20240529,6,7.0,198.13,97.54
3205,20250205,5,8.1,522.65,105.97
3206,20241130,2,8.0,304.28,85.71
3207,20241215,3,10.0,239.54,80.21
3208,20240722,5,9.1,506.34,128.11
3209,20250120,3,7.2,240.9,65.69
3210,20240818,1,8.7,368.58,130.93
3211,20250121,6,7.7,227.68,54.57
3212,20241026,3,7.2,280.35,84.35
3213,20241129,7,7.0,231.31,64.12
3214,20240205,1,8.1,263.39,114.47
3215,20250224,1,8.0,294.73,115.77
3216,20240318,6,7.6,207.66,69.66
3217,20250210,7,7.8,231.68,60.46
3218,20250312,4,5.0,183.52,94.46
3219,20240319,1,8.3,396.9,117.94
3220,20250321,5,9.4,464.94,136.44
3221,20241122,2,8.2,305.39,94.08
3222,20240905,7,7.1,219.29,61.97
3223,20240227,4,6.0,172.68,77.06
3224,20240202,4,6.2,221.83,80.87
3225,20240226,6,7.2,276.46,69.6
3226,20240625,4,6.7,223.9,112.21
3227,20250225,2,8.4,297.89,77.29
3228,20241127,7,7.7,230.7,60.46
3229,20240627,7,7.2,197.69,103.12
3230,20240227,6,6.1,289.73,75.49
3231,20240531,3,9.3,270.94,107.56
3232,20250115,4,6.6,215.75,72.09
3233,20240318,1,9.6,308.74,117.66
3234,20241024,3,9.0,305.01,76.46
3235,20241122,4,7.0,164.64,77.38
3236,20240831,7,7.7,212.55,69.33
3237,20250207,4,6.8,217.9,74.97
3238,20240808,5,10.8,394.1,119.34
3239,20240429,5,8.3,467.14,172.57
3240,20240620,5,10.6,452.59,169.74
3241,20241105,6,6.4,249.19,70.22
3242,20250306,4,7.0,166.42,85.81
3243,20240919,7,5.6,160.21,77.7
3244,20240917,4,6.2,217.71,74.75
3245,20240815,5,10.0,473.94,138.08
3246,20240428,1,8.2,360.95,150.07
3247,20240628,5,10.7,450.41,163.32
3248,20241128,4,5.8,222.03,87.07
3249,20240608,4,6.1,209.24,101.23
3250,20240410,2,7.3,313.27,109.53
3251,20241009,1,8.1,305.76,120.55
3252,20240626,3,7.2,275.6,117.41
3253,20250325,1,9.5,338.32,124.38
3254,20250111,5,10.6,556.88,113.69
3255,20240420,6,6.4,233.38,89.57
3256,20240723,5,10.6,478.2,140.8
3257,20250225,1,8.8,366.96,105.52
3258,20240702,6,7.9,231.87,86.11
3259,20250322,2,6.8,263.67,87.62
3260,20240606,2,7.1,262.99,103.34
3261,20240215,3,7.7,268.9,74.66
3262,20250329,5,10.4,493.07,122.82
3263,20241118,4,6.8,218.06,82.12
3264,20240220,3,9.2,275.26,69.48
3265,20240809,1,8.2,359.64,145.2
3266,20241110,2,7.8,331.64,97.18
3267,20240901,3,8.1,324.38,75.01
3268,20241110,6,7.1,238.49,88.44
3269,20240219,4,6.1,201.67,56.57
3270,20240912,2,7.8,223.9,96.35
3271,20241201,6,8.2,197.01,69.3
3272,20240714,4,7.6,184.87,64.51
3273,20240908,4,7.8,215.56,77.05
3274,20240628,2,6.4,313.33,108.55
3275,20250304,4,7.7,228.28,84.13
3276,20250127,3,8.4,269.94,60.76
3277,20241115,2,8.9,254.43,85.37
3278,20240515,2,6.4,267.31,111.54
3279,20250308,2,8.8,332.25,82.64
3280,20250314,5,10.6,450.27,136.83
3281,20241211,5,8.5,525.31,122.73
3282,20240516,7,7.4,180.1,89.5
3283,20240905,2,6.8,353.22,91.1
3284,20240924,6,6.7,184.58,81.01
3285,20240401,3,8.0,268.94,112.79
