log_id,date_key,stage_id,rework_reason,man_hours_lost,parts_cost_lost
1638,20250112,6,Supplier defect,18.6,3082.57
1639,20240919,2,Machine calibration,9.3,1696.29
1640,20240525,4,Design mismatch,19.4,2433.07
1641,20250120,1,Machine calibration,10.7,2284.44
1642,20240411,5,Material defect,14.0,3673.01
1643,20240613,4,Tooling wear,13.3,3009.94
1644,20250224,4,Material defect,18.0,3865.55
1645,20240112,3,Operator error,9.3,983.65
1646,20240919,3,Process deviation,6.9,2031.2
1647,20240519,6,Operator error,4.7,1717.57
1648,20240318,6,Quality rejection,8.6,1622.21
1649,20240124,7,Material defect,11.2,3524.09
1650,20240406,5,Operator error,9.0,1695.21
1651,20240221,6,Supplier defect,17.7,3406.47
1652,20240905,2,Machine calibration,5.8,2608.96
1653,20241125,1,Supplier defect,20.7,3923.83
1654,20250305,2,Operator error,9.0,2014.49
1655,20250329,1,Design mismatch,9.7,2148.1
1656,20241010,7,Process deviation,5.2,1671.63
1657,20240305,5,Operator error,8.3,1596.13
1658,20241020,4,Tooling wear,7.1,1943.13
1659,20241022,3,Quality rejection,10.6,1334.49
1660,20240411,2,Design mismatch,12.8,3264.3
1661,20240510,6,Quality rejection,9.2,1474.0
1662,20240402,2,Machine calibration,11.0,1577.97
1663,20240626,2,Material defect,16.6,3579.01
1664,20250223,5,Tooling wear,14.9,2180.25
1665,20250309,5,Design mismatch,17.6,3280.83
1666,20240310,5,Quality rejection,6.1,1613.14
1667,20240302,7,Power fluctuation,8.5,1619.8
1668,20240916,2,Operator error,7.1,1664.44
1669,20240415,3,Design mismatch,12.4,2021.99
1670,20240319,3,Equipment failure,22.6,3985.75
1671,20240419,5,Operator error,5.9,1540.81
1672,20240702,3,Equipment failure,16.0,4112.82
1673,20240910,6,Quality rejection,6.6,1515.28
1674,20240127,4,Power fluctuation,10.3,1387.79
1675,20240722,6,Design mismatch,11.0,2358.15
1676,20240126,4,Design mismatch,14.7,2804.06
1677,20240429,6,Supplier defect,22.1,3514.88
1678,20241009,7,Material defect,10.8,3302.46
1679,20240624,4,Process deviation,10.2,1712.18
1680,20241201,2,Tooling wear,14.3,2246.23
1681,20240816,7,Process deviation,9.0,1807.69
1682,20240724,3,Power fluctuation,8.5,2011.46
1683,20250315,2,Machine calibration,10.4,2116.49
1684,20241014,7,Quality rejection,10.2,1236.93
1685,20250304,7,Power fluctuation,13.6,2426.95
1686,20240417,6,Machine calibration,12.1,1777.2
1687,20240120,7,Quality rejection,6.3,1253.64
1688,20250115,2,Material defect,14.0,3525.2
1689,20250314,1,Supplier defect,17.3,4208.89
1690,20240520,3,Operator error,6.4,1013.68
1691,20241222,1,Equipment failure,19.6,3968.98
1692,20241222,4,Power fluctuation,11.8,2327.76
1693,20241017,5,Machine calibration,6.4,1322.0
1694,20240208,4,Design mismatch,22.2,3504.56
1695,20240627,5,Design mismatch,17.9,3408.17
1696,20240705,7,Tooling wear,12.9,2631.22
1697,20240512,2,Tooling wear,9.2,2453.29
1698,20240921,7,Operator error,8.7,2047.41
1699,20240106,1,Operator error,3.5,2208.07
1700,20241023,7,Process deviation,10.5,1932.7
1701,20240420,2,Process deviation,9.1,1715.15
1702,20241215,7,Process deviation,6.3,1733.09
1703,20241214,1,Material defect,16.5,3092.94
1704,20240530,6,Power fluctuation,12.3,2295.83
1705,20250213,5,Machine calibration,6.9,1676.55
1706,20240831,7,Quality rejection,7.3,975.47
1707,20241004,7,Power fluctuation,14.8,2518.43
1708,20240325,2,Machine calibration,9.0,1792.06
1709,20240716,6,Design mismatch,13.1,2759.43
1710,20250210,6,Quality rejection,5.5,1516.27
1711,20250116,7,Process deviation,9.9,1766.69
1712,20240911,7,Power fluctuation,13.9,2843.51
1713,20240801,7,Operator error,5.2,1919.98
1714,20250205,1,Supplier defect,11.9,2719.92
1715,20240903,7,Operator error,6.0,1723.19
1716,20241114,1,Process deviation,6.7,1643.38
1717,20240215,2,Quality rejection,7.3,1067.53
1718,20240208,5,Process deviation,8.0,1645.43
1719,20240525,1,Supplier defect,15.2,4232.59
1720,20240809,6,Quality rejection,7.8,1452.26
1721,20240609,4,Supplier defect,15.7,2348.91
1722,20241121,5,Tooling wear,8.9,2630.05
1723,20240613,2,Operator error,8.4,1613.87
1724,20250303,1,Quality rejection,7.1,1432.86
1725,20241119,3,Power fluctuation,6.9,2007.77
1726,20240613,6,Quality rejection,7.9,1628.91
1727,20240422,6,Supplier defect,17.8,3691.49
1728,20250125,3,Supplier defect,26.3,2640.05
1729,20240406,2,Design mismatch,10.5,3825.69
1730,20241223,7,Material defect,12.5,2608.62
1731,20240911,5,Process deviation,7.4,2437.92
1732,20240610,4,Process deviation,9.1,1830.53
1733,20250304,3,Equipment failure,16.6,4104.22
1734,20240314,3,Machine calibration,11.7,2634.27
1735,20241114,4,Supplier defect,10.4,4716.43
1736,20240318,2,Tooling wear,14.4,2419.46
1737,20241129,2,Equipment failure,16.1,3587.63
1738,20240908,6,Machine calibration,8.8,2241.17
1739,20250127,1,Tooling wear,12.7,2872.99
1740,20240717,5,Operator error,7.5,1538.05
1741,20240726,5,Machine calibration,7.3,2256.8
1742,20240430,3,Process deviation,8.1,1319.71
1743,20240715,3,Operator error,6.4,1255.57
1744,20250226,6,Quality rejection,8.4,1342.74
1745,20240128,3,Quality rejection,7.2,1657.97
1746,20241022,1,Power fluctuation,7.8,2680.0
1747,20240704,5,Supplier defect,10.6,1734.95
1748,20250227,6,Machine calibration,13.5,1193.82
1749,20240514,7,Material defect,22.6,3319.6
1750,20250222,1,Machine calibration,12.4,1491.74
1751,20250219,7,Operator error,8.1,1752.08
1752,20240217,2,Process deviation,11.2,1949.71
1753,20250317,4,Design mismatch,13.5,2720.32
1754,20240628,4,Material defect,14.2,3129.38
1755,20250109,7,Material defect,12.6,3608.51
1756,20241110,7,Quality rejection,5.2,1503.52
1757,20240926,4,Material defect,14.0,1775.8
1758,20241202,3,Operator error,10.6,1147.35
1759,20250208,2,Supplier defect,18.0,4380.13
1760,20250315,5,Supplier defect,15.9,5710.7
1761,20250119,5,Process deviation,8.6,1505.7
1762,20240705,1,Process deviation,12.6,1526.88
1763,20240622,6,Power fluctuation,12.3,2562.57
1764,20240627,2,Machine calibration,9.7,2066.74
1765,20241226,1,Machine calibration,9.6,3056.32
1766,20250305,5,Process deviation,12.4,2093.44
1767,20240102,3,Material defect,16.9,2834.98
1768,20240611,4,Quality rejection,4.6,1502.73
1769,20241214,6,Design mismatch,16.3,1666.33
1770,20241212,2,Machine calibration,7.2,2062.72
1771,20240207,4,Machine calibration,8.6,2126.73
1772,20250215,4,Supplier defect,15.4,3954.55
1773,20240602,7,Operator error,11.1,1219.43
1774,20240717,1,Material defect,15.6,4521.04
1775,20241002,6,Quality rejection,6.2,1208.18
1776,20240410,2,Supplier defect,21.3,3572.56
1777,20240822,7,Operator error,10.3,1429.71
1778,20240610,3,Machine calibration,11.5,1854.59
1779,20240423,6,Equipment failure,20.9,4009.85
1780,20240621,6,Design mismatch,18.6,2852.82
1781,20240430,2,Quality rejection,4.3,1132.38
1782,20240628,1,Supplier defect,18.5,2994.46
1783,20240117,7,Quality rejection,7.9,1154.56
1784,20240116,2,Power fluctuation,10.2,1842.36
1785,20240827,5,Material defect,14.8,2523.79
1786,20241029,5,Material defect,14.3,3482.97
1787,20240102,2,Supplier defect,14.8,3816.06
1788,20250218,7,Operator error,5.4,1311.67
1789,20250227,4,Design mismatch,11.9,2366.81
1790,20240430,7,Operator error,8.5,2029.06
1791,20240124,5,Design mismatch,12.9,3602.76
1792,20241212,2,Machine calibration,12.7,1805.35
1793,20240804,5,Design mismatch,13.6,3778.11
1794,20240308,7,Quality rejection,8.0,1197.74
1795,20250219,6,Equipment failure,25.2,4026.37
1796,20240110,6,Machine calibration,10.5,2475.64
1797,20241004,7,Supplier defect,18.8,3683.3
1798,20241203,2,Design mismatch,13.5,3077.03
1799,20241227,3,Material defect,10.0,2651.76
1800,20241105,1,Process deviation,11.2,2700.43
1801,20241011,4,Design mismatch,15.5,3539.27
1802,20241002,7,Supplier defect,14.0,3882.2
1803,20250129,7,Machine calibration,3.6,1967.51
1804,20241218,7,Design mismatch,17.1,2456.83
1805,20240619,3,Supplier defect,15.6,4345.13
1806,20240708,5,Machine calibration,7.5,2193.84
1807,20240507,7,Power fluctuation,5.0,2671.17
1808,20240321,2,Tooling wear,11.2,2421.29
1809,20240613,1,Design mismatch,15.9,1594.34
1810,20240822,4,Equipment failure,12.0,4115.41
1811,20240329,4,Design mismatch,10.5,2116.84
1812,20250117,6,Quality rejection,8.5,1194.88
1813,20240309,7,Equipment failure,19.6,3569.01
1814,20241227,2,Operator error,7.2,1692.69
1815,20240316,2,Machine calibration,7.6,2106.14
1816,20250205,6,Quality rejection,5.3,1421.21
1817,20240117,4,Material defect,14.5,2254.7
1818,20240504,2,Process deviation,9.0,1674.11
1819,20240629,7,Quality rejection,7.7,1117.26
1820,20240401,5,Tooling wear,14.3,2167.77
1821,20240323,5,Process deviation,10.2,2391.47
1822,20240117,7,Process deviation,5.6,1452.22
1823,20240926,6,Quality rejection,5.5,1427.29
1824,20240204,3,Quality rejection,7.3,1230.66
1825,20240313,5,Quality rejection,8.9,1613.19
1826,20240821,2,Machine calibration,12.9,2283.34
1827,20240609,7,Equipment failure,27.5,3584.81
1828,20250214,5,Machine calibration,8.2,1627.26
1829,20240814,3,Quality rejection,8.0,1454.8
1830,20240107,5,Quality rejection,8.5,1310.05
1831,20250106,7,Operator error,10.8,1680.44
1832,20240125,7,Process deviation,8.2,1805.64
1833,20240311,1,Equipment failure,29.7,4078.15
1834,20240217,6,Quality rejection,7.2,1489.34
1835,20241006,3,Quality rejection,8.1,1468.31
1836,20250206,3,Equipment failure,23.6,4487.41
1837,20241221,4,Tooling wear,13.0,3102.6
1838,20240905,3,Process deviation,7.5,1935.94
1839,20240517,6,Machine calibration,9.4,1689.13
1840,20240707,7,Quality rejection,6.5,1146.47
1841,20241123,4,Material defect,15.5,3299.3
1842,20240221,1,Quality rejection,7.6,1358.02
1843,20250314,3,Design mismatch,14.1,2413.2
1844,20250319,1,Operator error,7.1,1312.45
1845,20240203,2,Equipment failure,13.0,2561.57
1846,20240716,3,Equipment failure,26.6,5116.32
1847,20241014,2,Operator error,4.5,1675.22
1848,20250323,2,Machine calibration,7.2,1817.66
1849,20240801,6,Machine calibration,9.5,1807.37
1850,20250306,4,Machine calibration,12.4,2913.22
1851,20240608,1,Operator error,5.4,1857.6
1852,20240728,3,Material defect,17.1,3175.82
1853,20240223,5,Machine calibration,8.0,1312.31
1854,20240108,3,Supplier defect,19.2,3698.66
1855,20241205,3,Power fluctuation,11.3,2492.24
1856,20240724,4,Process deviation,10.0,1794.99
1857,20241003,7,Power fluctuation,13.2,2237.73
1858,20250323,2,Machine calibration,10.2,2461.21
1859,20240718,7,Equipment failure,20.4,2841.8
1860,20240830,1,Power fluctuation,13.7,2556.84
1861,20240317,5,Equipment failure,19.4,5057.23
1862,20241008,3,Design mismatch,12.2,2800.63
1863,20241221,3,Tooling wear,15.9,2273.96
1864,20240326,4,Supplier defect,15.0,3668.99
1865,20240728,1,Tooling wear,14.6,1923.71
1866,20250218,6,Machine calibration,12.8,2374.33
1867,20241025,5,Operator error,10.7,1086.61
1868,20240830,2,Machine calibration,12.9,2045.74
1869,20240923,1,Machine calibration,9.3,1885.22
1870,20241130,3,Material defect,13.9,3530.26
1871,20240706,7,Power fluctuation,11.4,2238.57
1872,20240830,7,Quality rejection,2.3,1249.36
1873,20240528,6,Design mismatch,14.7,1613.07
1874,20240607,2,Supplier defect,20.8,3361.26
1875,20240104,4,Tooling wear,10.7,2392.79
1876,20240305,7,Power fluctuation,7.5,1712.23
1877,20240925,6,Equipment failure,24.4,4625.98
1878,20241106,7,Machine calibration,8.6,2286.43
1879,20240927,6,Machine calibration,12.5,1302.78
1880,20241023,5,Operator error,9.6,1587.69
1881,20240815,4,Design mismatch,17.6,3303.35
1882,20240707,6,Process deviation,9.2,1927.12
1883,20240624,5,Quality rejection,8.2,1715.57
1884,20240418,6,Quality rejection,7.8,1290.46
1885,20240614,6,Design mismatch,12.4,2562.99
1886,20240713,2,Tooling wear,11.9,3528.82
1887,20240317,6,Quality rejection,7.9,1973.23
1888,20241009,2,Machine calibration,13.0,1859.78
1889,20240706,6,Power fluctuation,11.8,2210.63
1890,20250123,3,Material defect,15.1,3431.77
1891,20240119,4,Machine calibration,19.0,2298.46
1892,20240710,7,Material defect,13.9,3059.08
1893,20240818,7,Power fluctuation,11.0,2145.79
1894,20250208,3,Process deviation,8.2,2141.86
1895,20240415,7,Design mismatch,12.5,1862.1
1896,20240612,1,Design mismatch,11.8,3218.07
1897,20240220,3,Design mismatch,12.8,3079.01
1898,20240401,2,Design mismatch,9.0,2003.34
1899,20240117,1,Process deviation,7.4,1910.34
1900,20241005,1,Machine calibration,8.5,1871.09
1901,20240428,3,Material defect,14.3,2537.05
1902,20250322,4,Power fluctuation,15.1,2881.57
1903,20240725,5,Quality rejection,8.6,1717.66
1904,20250323,5,Tooling wear,12.7,2466.77
1905,20241203,3,Operator error,8.9,1626.83
1906,20241030,7,Power fluctuation,13.5,1876.56
1907,20240901,3,Tooling wear,14.7,3067.72
1908,20240804,4,Process deviation,8.5,1503.65
1909,20240208,3,Tooling wear,15.6,2613.7
1910,20240306,1,Design mismatch,15.1,2575.97
1911,20240505,3,Design mismatch,15.6,2841.07
1912,20240126,4,Process deviation,9.5,1952.75
1913,20250204,6,Machine calibration,9.0,1758.09
1914,20240611,4,Material defect,10.2,2925.02
1915,20240824,4,Design mismatch,13.1,3160.78
1916,20250326,4,Machine calibration,12.3,1044.07
1917,20241123,5,Material defect,15.0,3447.23
1918,20240529,4,Process deviation,8.6,1792.81
1919,20240915,6,Machine calibration,10.4,1913.04
1920,20250124,5,Design mismatch,14.8,2049.85
1921,20250310,2,Power fluctuation,8.7,2105.16
1922,20250324,4,Design mismatch,12.2,2391.23
1923,20240502,1,Design mismatch,16.2,2405.23
1924,20250326,4,Design mismatch,19.9,2454.8
1925,20240114,1,Tooling wear,11.1,2042.51
1926,20240321,6,Process deviation,6.9,1926.91
1927,20241218,3,Equipment failure,14.0,4185.93
1928,20250101,3,Supplier defect,21.1,2859.51
1929,20240605,6,Design mismatch,8.4,3514.88
1930,20250114,5,Equipment failure,11.7,4478.34
1931,20240229,1,Supplier defect,10.4,3808.78
1932,20240817,6,Supplier defect,20.3,3210.12
1933,20240517,7,Tooling wear,7.6,2094.73
1934,20240909,6,Design mismatch,11.6,2449.15
1935,20240909,1,Tooling wear,2.4,1874.2
1936,20240208,3,Quality rejection,5.5,1371.75
1937,20240821,3,Quality rejection,5.4,1493.78
1938,20240815,4,Tooling wear,9.9,2602.33
1939,20241003,7,Quality rejection,9.3,1471.99
1940,20240202,5,Tooling wear,13.9,2105.57
1941,20240429,1,Material defect,18.2,2467.86
1942,20250106,2,Supplier defect,16.1,3890.24
1943,20240625,6,Quality rejection,6.6,1444.13
1944,20240811,2,Quality rejection,5.0,1589.41
1945,20240925,5,Process deviation,6.8,1436.81
1946,20250325,2,Material defect,18.8,3955.38
1947,20240205,6,Quality rejection,7.6,1329.79
1948,20240925,7,Operator error,5.8,1276.78
1949,20240509,3,Equipment failure,17.4,3747.93
1950,20240509,6,Quality rejection,2.4,1495.06
1951,20240402,4,Operator error,4.5,1179.15
1952,20240130,7,Power fluctuation,9.3,2298.19
1953,20240203,3,Process deviation,9.2,1785.82
1954,20240612,7,Process deviation,6.8,1782.16
1955,20240208,3,Process deviation,11.5,1802.08
1956,20250213,5,Operator error,9.3,962.12
1957,20240225,3,Machine calibration,10.3,2293.02
1958,20240428,5,Design mismatch,15.7,3021.66
1959,20241114,5,Design mismatch,11.2,2895.95
1960,20250219,1,Supplier defect,22.2,3491.2
1961,20240221,7,Operator error,11.5,1259.33
1962,20240604,6,Tooling wear,13.0,2307.53
1963,20240730,4,Tooling wear,7.3,2469.99
1964,20240519,5,Material defect,14.5,2514.76
1965,20240928,7,Power fluctuation,6.1,2277.39
1966,20240215,2,Design mismatch,14.0,2834.29
1967,20240429,2,Design mismatch,17.6,2897.79
1968,20240712,5,Equipment failure,15.7,6154.11
1969,20240401,4,Machine calibration,14.6,1929.45
1970,20240116,1,Material defect,15.6,1890.67
1971,20240808,3,Material defect,17.8,3011.19
1972,20240315,4,Equipment failure,22.1,3007.99
1973,20240806,2,Supplier defect,19.8,2268.5
1974,20241230,1,Tooling wear,3.8,3025.23
1975,20240102,3,Equipment failure,7.3,2709.32
1976,20240418,1,Material defect,10.7,3040.14
1977,20240615,5,Power fluctuation,3.9,1568.43
1978,20240521,4,Equipment failure,11.8,3723.86
1979,20240825,5,Tooling wear,17.2,2613.7
1980,20241210,1,Machine calibration,9.9,1684.56
1981,20240729,7,Material defect,13.7,3019.99
1982,20240527,3,Tooling wear,13.0,2472.71
1983,20250218,6,Supplier defect,15.6,3956.04
1984,20240405,1,Supplier defect,17.3,2406.12
1985,20240326,7,Tooling wear,8.1,2043.18
1986,20240521,2,Supplier defect,22.5,4211.8
1987,20241202,7,Design mismatch,13.5,2846.83
1988,20240705,6,Operator error,7.3,1645.67
1989,20250228,4,Machine calibration,11.6,2100.82
1990,20240626,1,Power fluctuation,8.8,2074.84
1991,20240417,7,Machine calibration,10.5,1707.14
1992,20240813,3,Design mismatch,14.9,3100.66
1993,20240314,1,Machine calibration,9.9,2369.14
1994,20240326,2,Power fluctuation,12.1,2461.99
1995,20240524,7,Power fluctuation,8.7,2697.25
1996,20240814,1,Material defect,17.3,3095.66
1997,20240703,5,Process deviation,9.9,1803.81
1998,20250215,1,Process deviation,10.7,1756.71
1999,20240905,1,Material defect,13.5,2929.79
2000,20240610,4,Material defect,17.9,3436.76
2001,20240801,7,Material defect,23.6,3164.39
2002,20250126,7,Power fluctuation,6.3,2397.17
2003,20240622,7,Operator error,8.3,1645.05
2004,20250128,1,Material defect,14.2,3175.17
2005,20240819,5,Tooling wear,13.8,2618.57
2006,20240408,1,Equipment failure,15.6,3907.88
2007,20250209,7,Equipment failure,28.7,5056.29
2008,20240213,7,Quality rejection,7.5,1398.52
2009,20240710,4,Process deviation,4.0,1778.3
2010,20240816,3,Operator error,6.8,1237.92
2011,20240602,5,Design mismatch,9.0,3074.02
2012,20240326,4,Quality rejection,4.0,1252.5
2013,20240208,7,Quality rejection,7.4,1902.61
2014,20241008,6,Equipment failure,19.7,3540.87
2015,20240905,7,Power fluctuation,14.9,2369.83
2016,20240427,7,Operator error,8.0,1448.5
2017,20250211,7,Design mismatch,17.8,3575.2
2018,20240626,1,Tooling wear,16.7,1991.32
2019,20240819,7,Operator error,8.4,1540.41
2020,20241022,1,Supplier defect,11.7,2511.46
2021,20240214,7,Process deviation,7.4,2229.25
2022,20250311,2,Power fluctuation,16.7,1863.08
2023,20241022,3,Operator error,1.4,1716.26
2024,20240130,4,Supplier defect,27.0,3748.8
2025,20240221,7,Equipment failure,13.0,3825.26
2026,20240523,6,Quality rejection,3.4,1669.32
2027,20250108,4,Process deviation,9.8,1798.1
2028,20240415,5,Quality rejection,7.9,1049.46
2029,20240225,6,Supplier defect,14.9,4423.81
2030,20240428,6,Machine calibration,6.6,2361.67
2031,20241215,2,Machine calibration,9.3,1508.07
2032,20241023,1,Machine calibration,10.8,2523.97
2033,20250225,1,Process deviation,8.0,2065.17
2034,20250125,2,Equipment failure,24.0,3947.07
2035,20241017,6,Quality rejection,8.9,1548.44
2036,20240804,1,Tooling wear,7.4,1919.52
2037,20250329,5,Supplier defect,16.2,4331.48
2038,20250108,6,Material defect,13.9,4403.58
2039,20240616,1,Machine calibration,12.4,1818.54
2040,20240724,1,Process deviation,5.6,1775.34
2041,20240111,3,Process deviation,9.4,1907.32
2042,20240131,3,Equipment failure,22.7,3597.06
2043,20240227,4,Machine calibration,12.9,1648.67
2044,20241012,1,Supplier defect,23.0,2929.01
2045,20240130,2,Supplier defect,17.6,4074.0
2046,20240326,1,Design mismatch,15.6,2332.7
2047,20250128,7,Process deviation,7.0,1332.58
2048,20240914,4,Equipment failure,12.2,2967.09
2049,20240407,7,Operator error,10.6,2144.82
2050,20240524,2,Quality rejection,7.9,1544.03
2051,20240706,7,Tooling wear,14.1,2310.86
2052,20240405,7,Quality rejection,5.9,1355.5
2053,20240101,1,Quality rejection,3.5,1414.93
2054,20241229,2,Tooling wear,18.0,2332.15
2055,20240227,2,Quality rejection,6.2,1547.64
2056,20240214,2,Operator error,6.8,1262.76
2057,20240424,1,Machine calibration,7.9,2496.89
2058,20240228,5,Process deviation,8.1,1360.98
2059,20240905,3,Material defect,17.8,3374.33
2060,20250219,2,Equipment failure,15.8,4514.01
2061,20241020,7,Supplier defect,20.5,2773.51
2062,20241111,6,Quality rejection,9.0,1322.9
2063,20240620,2,Material defect,8.4,2244.9
